"dia","tipo_viatge","adr","is_canceled"
2016-04-28,"Leisure",101.15,0
2016-04-28,"Leisure",97.75,0
2016-05-01,"Weekend",172,0
2016-04-29,"Leisure",132.6,0
2016-05-15,"Weekend",135.9,0
2016-05-01,"Weekend",140.4,0
2016-05-01,"Weekend",125.1,0
2016-04-30,"Leisure",85,0
2016-04-29,"Leisure",95,0
2016-05-01,"Weekend",132.44,0
2016-05-02,"Weekend",139,0
2016-04-29,"Leisure",172,0
2016-04-30,"Leisure",77.03,0
2016-04-30,"Leisure",77.03,0
2016-04-30,"Leisure",77.03,0
2016-04-30,"Leisure",77.03,0
2016-04-30,"Leisure",77.03,0
2016-05-02,"Weekend",159,0
2016-04-28,"Leisure",101.15,0
2016-04-26,"Leisure",107.46,0
2016-04-28,"Leisure",107.65,0
2016-05-01,"Leisure",75,0
2016-05-02,"Leisure",88.7,0
2016-05-01,"Leisure",105.3,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",80,0
2016-05-02,"Leisure",80,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-03,"Work",129,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-04-27,"Leisure",97.02,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-01,"Leisure",105.3,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",0,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",80,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",100,0
2016-05-02,"Leisure",95,0
2016-05-16,"Leisure",95,0
2016-06-01,"Work",104,0
2016-07-04,"Leisure",79,0
2016-10-11,"Work",110,1
2016-11-15,"Work",88,0
2017-01-26,"Work",80,0
2017-05-02,"Work",104,0
2017-07-03,"Leisure",114.33,0
2017-08-01,"Work",80,0
2016-05-01,"Leisure",106.2,0
2016-05-02,"Leisure",126.9,0
2016-05-02,"Leisure",126.9,0
2016-05-02,"Leisure",126.9,0
2016-05-03,"Work",142,0
2016-05-02,"Leisure",141,0
2016-05-02,"Leisure",90,0
2016-05-03,"Work",110,0
2016-12-14,"Work",86,0
2016-05-03,"Work",110,0
2016-06-16,"Work",95,0
2016-11-08,"Work",94,0
2016-04-28,"Leisure",80.75,0
2016-05-01,"Leisure",140.4,0
2016-05-01,"Leisure",137.7,0
2016-05-02,"Leisure",80,0
2016-04-27,"Leisure",86.82,0
2016-05-03,"Work",0,0
2016-05-02,"Leisure",186,0
2016-05-03,"Work",58,0
2016-05-03,"Work",58,0
2016-04-30,"Leisure",121.61,0
2016-04-29,"Leisure",140.4,0
2016-05-01,"Leisure",140.4,0
2016-05-01,"Leisure",135,0
2016-04-30,"Leisure",132.6,0
2016-04-29,"Leisure",152,0
2016-05-02,"Leisure",141,0
2016-05-02,"Leisure",149.4,0
2016-04-29,"Leisure",95.4,0
2016-04-30,"Leisure",133.5,0
2016-04-30,"Leisure",127.08,0
2016-05-01,"Leisure",75,0
2016-05-01,"Leisure",89.25,0
2016-05-01,"Leisure",75,0
2016-05-01,"Leisure",150.45,0
2016-05-01,"Leisure",75,0
2016-05-03,"Work",94.5,0
2016-04-29,"Leisure",151,0
2016-05-02,"Leisure",88.01,0
2016-05-03,"Work",111.6,0
2016-05-02,"Leisure",116.1,0
2016-05-02,"Leisure",143.99,0
2016-05-02,"Leisure",108.57,0
2016-05-02,"Leisure",88.01,0
2016-05-02,"Leisure",105.3,0
2016-05-04,"Work",65,0
2016-11-23,"Work",65,0
2017-06-27,"Work",65,0
2017-08-16,"Work",77,0
2016-05-02,"Leisure",126.9,0
2016-05-02,"Leisure",75,0
2016-05-01,"Leisure",119.85,0
2016-04-30,"Leisure",163.75,0
2016-05-04,"Work",0,0
2016-05-02,"Leisure",80.75,0
2016-04-30,"Leisure",123.45,0
2016-05-04,"Work",85,0
2016-05-04,"Work",85,0
2016-05-02,"Leisure",94.5,0
2016-04-30,"Leisure",127.83,0
2016-04-30,"Leisure",127.83,0
2016-05-02,"Leisure",68.04,0
2016-04-30,"Leisure",99.45,0
2016-05-02,"Leisure",129,0
2016-05-02,"Leisure",126.9,0
2016-05-02,"Leisure",126.9,0
2016-04-30,"Leisure",105,0
2016-04-30,"Leisure",119.85,0
2016-05-04,"Work",140.4,0
2016-05-02,"Leisure",130,0
2016-04-30,"Leisure",96.3,0
2016-05-04,"Work",159.3,0
2016-05-01,"Leisure",99.45,0
2016-05-01,"Leisure",133.95,0
2016-05-02,"Leisure",116.1,0
2016-05-04,"Work",165,0
2016-05-02,"Leisure",130,0
2016-05-01,"Leisure",89.25,0
2016-04-27,"Leisure",80.75,0
2016-05-02,"Leisure",130,0
2016-05-02,"Leisure",120,0
2016-05-02,"Leisure",94.5,0
2016-05-02,"Leisure",130,0
2016-04-27,"Leisure",80.75,0
2016-05-02,"Leisure",120,0
2016-05-02,"Leisure",92.7,0
2016-05-01,"Leisure",116.1,0
2016-05-02,"Leisure",110.21,0
2016-05-02,"Leisure",0,0
2016-05-02,"Leisure",130,0
2016-05-02,"Leisure",130,0
2016-05-02,"Leisure",130,0
2016-05-03,"Work",105.3,0
2016-05-04,"Work",95,0
2017-01-15,"Leisure",79,0
2016-05-03,"Work",177,0
2016-05-04,"Work",99,0
2016-05-04,"Work",89,0
2016-09-21,"Work",110,0
2016-09-28,"Work",110,0
2016-10-06,"Work",110,0
2016-10-20,"Work",89,0
2017-02-08,"Work",80,0
2016-05-01,"Leisure",159.3,0
2016-05-02,"Leisure",152,0
2016-05-02,"Leisure",80.75,0
2016-05-04,"Work",230,0
2016-05-02,"Leisure",187.85,0
2016-05-01,"Leisure",109.25,0
2016-05-01,"Leisure",109.25,0
2016-05-03,"Work",108.3,0
2016-05-05,"Work",156,0
2016-05-03,"Work",117,0
2016-05-03,"Work",117,0
2016-05-01,"Leisure",132.6,0
2016-05-03,"Work",117,0
2016-05-03,"Work",96,0
2016-05-03,"Work",138,0
2016-05-02,"Leisure",91.38,0
2016-05-03,"Work",117,0
2016-05-03,"Work",138,0
2016-05-03,"Work",96,0
2016-05-03,"Work",117,0
2016-05-03,"Work",117,0
2016-05-03,"Work",138,0
2016-05-03,"Work",96,0
2016-05-03,"Work",117,0
2016-05-03,"Work",117,0
2016-05-03,"Work",96,0
2016-05-03,"Work",117,0
2016-05-03,"Work",117,0
2016-05-01,"Leisure",145.5,0
2016-05-02,"Leisure",101.58,0
2016-05-02,"Leisure",90.95,0
2016-05-05,"Work",156,0
2016-05-02,"Leisure",90.95,0
2016-05-02,"Leisure",101.58,0
2016-05-02,"Leisure",69.38,0
2016-05-02,"Leisure",156,0
2016-05-02,"Leisure",110.08,0
2016-05-02,"Leisure",80.75,0
2016-05-05,"Work",111.2,0
2016-05-02,"Leisure",104.25,0
2016-05-03,"Work",120.12,0
2016-05-03,"Work",120.12,0
2016-05-02,"Leisure",99.45,0
2016-05-02,"Leisure",107.95,0
2016-05-02,"Leisure",99.45,0
2016-05-02,"Leisure",99.45,0
2016-05-05,"Work",165,0
2016-05-03,"Work",140.4,0
2016-05-02,"Leisure",95,0
2016-05-19,"Work",110,0
2017-05-21,"Weekend",150,0
2016-05-02,"Leisure",95,0
2017-05-30,"Work",95,0
2017-06-07,"Work",144,0
2016-05-02,"Leisure",95,0
2016-04-28,"Leisure",107,0
2016-04-30,"Leisure",109.81,0
2016-04-30,"Leisure",109.81,0
2016-04-30,"Leisure",109.81,0
2016-05-02,"Leisure",78.95,0
2016-05-02,"Leisure",90.95,0
2016-05-04,"Work",110.1,0
2016-05-04,"Work",110.1,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-03,"Work",89.25,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-04,"Work",92.4,0
2016-05-04,"Work",80,0
2016-05-04,"Work",92.4,0
2016-05-03,"Work",89.25,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-03,"Work",89.25,0
2016-05-03,"Work",85,0
2016-05-06,"Work",114.3,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80.75,0
2016-05-04,"Work",105.4,0
2016-05-04,"Work",156,0
2016-05-04,"Work",80,0
2016-05-06,"Work",198.9,0
2016-05-04,"Work",110.1,0
2016-05-06,"Work",167,0
2016-05-03,"Work",109.65,0
2016-05-04,"Work",75.38,0
2016-05-03,"Work",95,0
2016-05-04,"Work",80,0
2016-05-03,"Work",95,0
2016-05-04,"Work",80,0
2016-05-04,"Work",80,0
2016-05-03,"Work",89.25,0
2016-05-03,"Work",221,0
2016-05-06,"Work",80,0
2016-05-04,"Work",122.1,0
2016-05-05,"Work",119,0
2016-05-05,"Work",105.3,0
2016-05-05,"Work",149.3,0
2016-05-04,"Work",127.5,0
2016-05-04,"Work",101.58,0
2016-05-05,"Work",127,0
2016-05-05,"Work",127,0
2016-05-05,"Work",126.9,0
2016-05-05,"Work",126.9,0
2016-05-06,"Work",221,0
2016-05-07,"Work",89.4,0
2016-05-07,"Work",104.49,0
2016-05-07,"Work",193.5,0
2016-05-07,"Work",104.49,0
2016-05-07,"Work",126.9,0
2016-05-04,"Work",105,0
2016-05-07,"Work",116.1,0
2016-05-07,"Work",159.3,0
2016-05-04,"Work",76,0
2016-05-05,"Work",112,0
2016-05-04,"Work",100.8,0
2016-05-06,"Work",139,0
2016-05-05,"Work",112,0
2016-05-05,"Work",144,0
2016-05-05,"Work",112,0
2016-05-05,"Work",112,0
2016-05-05,"Work",95.4,0
2016-05-05,"Work",95.4,0
2016-05-05,"Work",144,0
2016-05-05,"Work",95.4,0
2016-05-05,"Work",95.4,0
2016-05-05,"Work",95.4,0
2016-05-06,"Work",138,0
2016-05-06,"Work",158,0
2016-05-05,"Work",144,0
2016-05-05,"Work",119,0
2016-05-05,"Work",112,0
2016-05-05,"Work",144,0
2016-05-06,"Work",159.3,0
2016-05-05,"Work",144,0
2016-05-07,"Work",177,0
2016-05-05,"Work",144,0
2016-05-05,"Work",177.3,0
2016-05-07,"Work",126.9,0
2016-05-06,"Work",99,0
2016-05-06,"Work",90,0
2016-05-06,"Work",98.69,0
2016-05-06,"Work",90,0
2016-05-07,"Work",152,0
2016-05-07,"Work",116.1,0
2016-05-04,"Work",111.78,0
2016-05-06,"Work",108.9,0
2016-05-06,"Work",123.3,0
2016-05-07,"Work",116.1,0
2016-05-06,"Work",116.77,0
2016-05-05,"Work",144,0
2016-05-06,"Work",81.77,0
2016-05-07,"Work",116.1,0
2016-05-05,"Work",105.3,0
2016-05-05,"Work",105.3,0
2016-05-05,"Work",0,0
2016-05-06,"Work",81.77,0
2016-05-06,"Work",124.3,0
2016-05-06,"Work",81.77,0
2016-05-06,"Work",85,0
2016-05-06,"Work",81.77,0
2016-05-06,"Work",139.5,0
2016-05-06,"Work",85,0
2016-05-06,"Work",85,0
2016-05-05,"Work",81.67,0
2016-05-06,"Work",81.77,0
2016-05-05,"Work",81.67,0
2016-05-05,"Work",81.67,0
2016-05-04,"Work",100.8,0
2016-05-04,"Work",95.25,0
2016-05-07,"Work",116.1,0
2016-05-07,"Work",125.1,0
2016-05-07,"Work",135,0
2016-05-07,"Work",135,0
2016-05-04,"Work",120.28,0
2016-05-06,"Work",159.3,0
2016-05-06,"Work",156,0
2016-05-05,"Work",112,0
2016-05-05,"Leisure",107.55,0
2016-05-07,"Leisure",99.95,0
2016-05-05,"Leisure",115.52,0
2016-05-05,"Leisure",95.88,0
2016-05-05,"Leisure",95.88,0
2016-05-05,"Leisure",95.88,0
2016-05-05,"Leisure",95.88,0
2016-05-08,"Weekend",89,0
2016-05-04,"Leisure",99.45,0
2016-05-04,"Leisure",99.45,0
2016-05-05,"Leisure",98.25,0
2016-05-05,"Leisure",101.58,0
2016-05-05,"Leisure",101.58,0
2016-05-08,"Weekend",89,0
2016-05-08,"Weekend",157.5,0
2016-05-08,"Weekend",116.1,0
2016-05-06,"Leisure",80.75,0
2016-05-08,"Weekend",56.47,0
2016-05-08,"Weekend",56.47,0
2016-05-08,"Weekend",56.47,0
2016-05-05,"Leisure",132.6,0
2016-05-05,"Leisure",132.6,0
2016-05-07,"Leisure",116.1,0
2016-05-12,"Work",140.4,0
2016-05-06,"Leisure",159.3,0
2016-05-06,"Leisure",80.75,0
2016-05-05,"Leisure",150.45,0
2016-05-05,"Leisure",148.75,0
2016-05-05,"Leisure",148.75,0
2016-05-05,"Leisure",80.75,0
2016-05-06,"Leisure",146,0
2016-05-06,"Leisure",72.22,0
2016-05-06,"Leisure",140.4,0
2016-05-06,"Leisure",198.9,0
2016-05-05,"Leisure",81.76,0
2016-05-05,"Leisure",101.58,0
2016-05-07,"Leisure",159.3,0
2016-05-04,"Leisure",141.6,0
2016-05-07,"Leisure",116.1,0
2016-05-05,"Leisure",95.88,0
2016-05-06,"Leisure",105,0
2016-05-08,"Weekend",170,0
2016-05-08,"Weekend",79,0
2016-05-08,"Weekend",93,0
2016-05-05,"Leisure",148.5,0
2016-05-05,"Leisure",169.5,0
2016-04-28,"Leisure",95,0
2016-05-09,"Weekend",68.53,0
2016-05-08,"Weekend",99,0
2016-05-05,"Leisure",132.6,0
2016-05-09,"Weekend",77.6,0
2016-05-11,"Work",131,0
2016-12-19,"Weekend",55.6,0
2016-12-20,"Work",56,0
2016-12-22,"Work",56,0
2016-05-06,"Leisure",141,0
2016-05-08,"Weekend",147,0
2016-05-09,"Weekend",109,0
2016-05-09,"Weekend",121.5,0
2016-05-09,"Weekend",89,0
2016-05-09,"Weekend",89,0
2016-05-08,"Weekend",116.1,0
2016-05-07,"Leisure",93.17,0
2016-05-06,"Leisure",194.58,0
2016-05-18,"Work",112.8,0
2016-05-07,"Leisure",126.9,0
2016-05-08,"Weekend",99,0
2016-05-06,"Leisure",109.3,0
2016-05-06,"Leisure",100.3,0
2016-05-09,"Weekend",89,0
2016-05-09,"Weekend",89,0
2016-05-09,"Weekend",149,0
2016-05-09,"Weekend",89,0
2016-05-09,"Weekend",97,0
2016-05-09,"Weekend",106,0
2016-05-09,"Weekend",79.31,0
2016-05-09,"Weekend",89,0
2016-05-09,"Weekend",89,0
2016-05-09,"Weekend",89,0
2016-05-08,"Weekend",105,0
2016-05-09,"Weekend",85,0
2016-05-09,"Weekend",89,0
2016-05-07,"Leisure",116.1,0
2016-05-07,"Leisure",109,0
2016-05-09,"Weekend",102,0
2016-05-09,"Weekend",93,0
2016-05-05,"Leisure",80.75,0
2016-05-08,"Weekend",118,0
2016-05-07,"Leisure",121.5,0
2016-05-08,"Weekend",84,0
2016-05-07,"Leisure",126.9,0
2016-05-07,"Leisure",140.4,0
2016-05-07,"Leisure",198.9,0
2016-05-09,"Weekend",66.4,0
2016-05-09,"Leisure",126,0
2016-05-09,"Leisure",126,0
2016-05-07,"Leisure",91.25,0
2016-05-10,"Work",153.15,0
2016-05-09,"Leisure",126,0
2016-05-09,"Leisure",126,0
2016-05-07,"Leisure",148.38,0
2016-05-09,"Leisure",88.8,0
2016-05-10,"Work",65,0
2016-07-26,"Work",65,0
2016-05-08,"Leisure",108,0
2016-05-08,"Leisure",145,0
2016-05-08,"Leisure",111,0
2016-05-08,"Leisure",159.3,0
2016-05-10,"Work",135.9,0
2016-05-09,"Leisure",89,0
2016-05-08,"Leisure",96.3,0
2016-05-07,"Leisure",119.85,0
2016-05-08,"Leisure",85.5,0
2016-05-10,"Work",83,0
2016-05-09,"Leisure",89.24,0
2016-05-09,"Leisure",103.7,0
2016-05-09,"Leisure",99,0
2016-05-08,"Leisure",126,0
2016-05-08,"Leisure",170.1,0
2016-05-06,"Leisure",134.16,0
2016-05-07,"Leisure",94.35,0
2016-05-08,"Leisure",126.9,0
2016-05-09,"Leisure",85.47,0
2016-05-10,"Work",83,0
2016-05-09,"Leisure",111,0
2016-05-08,"Leisure",109,0
2016-05-10,"Work",94.5,0
2016-05-09,"Leisure",72.42,0
2016-05-06,"Leisure",164.9,0
2016-05-06,"Leisure",100.3,0
2016-05-07,"Leisure",124.65,0
2016-05-09,"Leisure",158,0
2016-05-06,"Leisure",100.3,0
2016-05-05,"Leisure",85,0
2016-05-09,"Leisure",183,0
2016-05-07,"Leisure",75.27,0
2016-05-09,"Leisure",88.8,0
2016-05-07,"Leisure",124.65,0
2016-05-10,"Work",101,0
2016-05-10,"Work",85.93,0
2016-05-08,"Leisure",75,0
2016-05-09,"Leisure",75,0
2016-05-09,"Leisure",75,0
2016-05-09,"Leisure",75,0
2016-05-09,"Leisure",90,0
2016-05-11,"Work",137,0
2016-05-07,"Leisure",90.95,0
2016-05-08,"Leisure",89.25,0
2016-05-11,"Work",135,0
2016-05-11,"Work",135,0
2016-05-09,"Leisure",90,0
2016-05-09,"Leisure",99.2,0
2016-05-11,"Work",141,0
2016-05-11,"Work",135,0
2016-05-09,"Leisure",95,0
2016-05-09,"Leisure",105.3,0
2016-05-09,"Leisure",80.75,0
2016-05-11,"Work",139,0
2016-05-08,"Leisure",128.85,0
2016-05-08,"Leisure",126.9,0
2016-05-10,"Work",126,0
2016-05-11,"Work",109.65,0
2016-05-07,"Leisure",74.54,0
2016-05-09,"Leisure",103,0
2016-05-09,"Leisure",115.6,0
2016-05-09,"Leisure",95,0
2016-05-08,"Leisure",90.95,0
2016-05-09,"Leisure",89,0
2016-05-08,"Leisure",133.5,0
2016-05-09,"Leisure",75,0
2016-05-08,"Leisure",80.75,0
2016-05-08,"Leisure",0,0
2016-05-10,"Work",125.1,0
2016-05-09,"Leisure",95,0
2016-05-09,"Leisure",149.4,0
2016-05-10,"Work",95,0
2016-05-08,"Leisure",89.25,0
2016-05-08,"Leisure",80.75,0
2016-05-11,"Work",89,0
2016-06-07,"Work",98,0
2016-06-15,"Work",119,0
2016-07-01,"Work",103,0
2016-09-14,"Work",89,0
2016-09-21,"Work",134,0
2016-09-28,"Work",119,0
2016-10-12,"Work",98,0
2016-10-19,"Work",98,0
2016-10-26,"Work",98,0
2016-11-02,"Work",88,1
2016-11-09,"Work",88,0
2017-01-04,"Work",89,0
2017-01-10,"Work",89,0
2017-01-18,"Work",89,0
2017-01-25,"Work",89,0
2017-01-31,"Work",89,0
2017-05-02,"Work",104,0
2017-05-10,"Work",104,0
2017-05-15,"Weekend",95,0
2017-05-17,"Work",104,0
2017-05-24,"Work",104,0
2017-05-31,"Work",104,0
2017-06-07,"Work",142.65,0
2017-06-20,"Work",119,0
2017-06-27,"Work",104,0
2017-07-13,"Work",104,0
2017-07-20,"Work",104,0
2017-08-23,"Work",89,0
2017-08-29,"Work",89,0
2016-05-09,"Leisure",85,0
2016-05-08,"Leisure",92.83,0
2016-05-11,"Work",90.71,0
2016-05-11,"Work",152,0
2016-05-08,"Leisure",75,0
2016-05-09,"Leisure",119.85,0
2016-05-09,"Leisure",114,0
2016-05-08,"Leisure",90.96,0
2016-05-08,"Leisure",90.96,0
2016-05-12,"Work",72.76,0
2016-05-10,"Work",136,0
2016-05-10,"Work",126,0
2016-05-10,"Work",126,0
2016-05-12,"Work",129,0
2016-05-08,"Leisure",95,0
2016-05-10,"Work",98,0
2016-05-10,"Work",98,0
2016-05-10,"Work",98,0
2016-05-10,"Work",98,0
2016-05-08,"Leisure",95,0
2016-05-10,"Work",126,0
2016-05-10,"Work",126,0
2016-05-10,"Work",126,0
2016-05-10,"Work",126,0
2016-05-10,"Work",98,0
2016-05-10,"Work",98,0
2016-05-10,"Work",98,0
2016-05-10,"Work",135.9,0
2016-05-09,"Leisure",103.71,0
2016-05-09,"Leisure",102.75,0
2016-05-12,"Work",85.93,0
2016-05-09,"Leisure",93.75,0
2016-05-10,"Work",135.9,0
2016-05-12,"Work",129,0
2016-05-10,"Work",75,0
2016-05-12,"Work",141,0
2016-05-09,"Leisure",72.07,0
2016-05-08,"Leisure",119.85,0
2016-05-12,"Work",85,0
2016-06-27,"Weekend",143.1,0
2016-07-07,"Work",149.4,0
2016-07-08,"Work",125.1,0
2016-10-20,"Work",150,0
2016-12-10,"Work",95,0
2016-12-23,"Work",80,0
2017-01-05,"Work",88,0
2017-01-17,"Work",88,0
2017-02-08,"Work",88,0
2017-02-23,"Work",88,0
2017-02-24,"Work",70.2,0
2017-03-16,"Work",98,0
2017-03-25,"Work",98,0
2017-07-14,"Work",150,0
2016-05-10,"Work",98.56,0
2016-05-12,"Work",139,0
2016-05-13,"Work",139,0
2016-05-12,"Work",139,0
2016-05-13,"Work",139,0
2016-05-10,"Work",129,0
2016-05-11,"Work",116.1,0
2016-05-10,"Work",129,0
2016-05-10,"Work",129,0
2016-05-10,"Work",108.8,0
2016-05-10,"Work",129,0
2016-05-10,"Work",129,0
2016-05-09,"Leisure",85.5,0
2016-05-10,"Work",129,0
2016-05-10,"Work",129,0
2016-05-10,"Work",129,0
2016-05-08,"Leisure",90,0
2016-05-10,"Work",129,0
2016-05-12,"Work",129,0
2016-05-07,"Leisure",119.85,0
2016-05-09,"Leisure",150.45,0
2016-05-07,"Leisure",132.6,0
2016-05-07,"Leisure",132.6,0
2016-05-11,"Work",130,0
2016-05-11,"Work",130,0
2016-05-11,"Work",130,0
2016-05-11,"Work",192,0
2016-05-11,"Work",130,0
2016-05-09,"Leisure",126,0
2016-05-10,"Work",95,0
2016-05-10,"Work",146,0
2016-05-09,"Leisure",141,0
2016-05-10,"Work",146,0
2016-05-08,"Leisure",75,0
2016-05-09,"Leisure",152.15,0
2016-05-10,"Work",108.8,0
2016-05-12,"Work",110,0
2016-05-09,"Leisure",179,0
2016-05-12,"Work",129,0
2016-05-09,"Leisure",119.85,0
2016-05-11,"Work",130,0
2016-05-13,"Work",139,0
2016-05-12,"Work",80.75,0
2016-05-11,"Work",143.1,0
2016-05-08,"Leisure",119.67,0
2016-05-10,"Work",132.6,0
2016-05-13,"Work",129,0
2016-05-11,"Work",96.02,0
2016-05-11,"Work",161.66,0
2016-05-12,"Work",116.1,0
2016-05-09,"Leisure",135.15,0
2016-05-09,"Leisure",143.52,0
2016-05-10,"Work",83.64,0
2016-05-12,"Work",116.1,0
2016-05-09,"Leisure",97.71,0
2016-05-12,"Work",168.3,0
2016-05-12,"Work",105.3,0
2016-05-12,"Work",95,0
2016-05-10,"Work",85,0
2016-05-11,"Work",105,0
2016-05-10,"Work",148.5,0
2016-05-10,"Work",101.52,0
2016-05-11,"Work",75,0
2016-05-11,"Work",126.9,0
2016-05-13,"Work",125.1,0
2016-05-11,"Work",116.1,0
2016-05-09,"Leisure",170.1,0
2016-05-11,"Work",150,0
2016-05-11,"Work",116.1,0
2016-05-13,"Work",116.1,0
2016-05-13,"Work",215,0
2016-05-13,"Work",116.1,0
2016-05-13,"Work",116.1,0
2016-05-13,"Work",116.1,0
2016-05-09,"Leisure",105,0
2016-05-10,"Work",132.6,0
2016-05-13,"Work",129,0
2016-05-13,"Work",116.1,0
2016-05-12,"Work",161.1,0
2016-05-14,"Work",221,0
2016-05-11,"Work",92.28,0
2016-05-11,"Work",75,0
2016-05-11,"Work",104,0
2016-05-13,"Work",90,0
2016-05-13,"Work",121.5,0
2016-05-14,"Work",126.9,0
2016-05-13,"Work",140.4,0
2016-05-11,"Work",94.35,0
2016-05-11,"Work",109.65,0
2016-05-11,"Work",106.08,0
2016-05-14,"Work",129,0
2016-05-12,"Work",121.5,0
2016-05-12,"Work",153,0
2016-05-12,"Work",121.5,0
2016-05-12,"Work",80.75,0
2016-05-11,"Work",95,0
2016-05-14,"Work",95,0
2016-05-12,"Work",121.5,0
2016-05-11,"Work",126.9,0
2016-05-13,"Work",105.3,0
2016-05-12,"Work",143.1,0
2016-05-13,"Work",126.9,0
2016-05-11,"Work",92.28,0
2016-05-14,"Work",221,0
2016-05-12,"Work",140.4,0
2016-05-11,"Work",119.85,0
2016-05-12,"Work",159.2,0
2016-05-14,"Work",80,0
2016-05-12,"Work",140.4,0
2016-05-12,"Work",186,0
2016-05-13,"Work",126.9,0
2016-05-10,"Work",140.4,0
2016-05-11,"Work",117.73,0
2016-05-11,"Work",187.85,0
2016-05-11,"Work",92.28,0
2016-05-13,"Work",92.5,0
2016-05-11,"Work",154.88,0
2016-05-14,"Work",0,0
2016-05-11,"Work",135,0
2016-05-10,"Work",142.2,0
2016-05-12,"Work",159.3,0
2016-05-11,"Work",119.85,0
2016-05-14,"Work",177,0
2016-05-12,"Work",99.33,0
2016-05-14,"Work",141,0
2016-05-13,"Work",140.4,0
2016-05-14,"Work",126.9,0
2016-05-13,"Work",159.3,0
2016-05-13,"Work",121.59,0
2016-05-13,"Work",140.4,0
2016-05-12,"Leisure",83.78,0
2016-05-13,"Leisure",105,0
2016-05-13,"Leisure",117.1,0
2016-05-13,"Leisure",110.1,0
2016-05-13,"Leisure",117.1,0
2016-05-13,"Leisure",116.1,0
2016-05-13,"Leisure",116.1,0
2016-05-12,"Leisure",140.59,0
2016-05-12,"Leisure",80.75,0
2016-05-13,"Leisure",116.1,0
2016-05-13,"Leisure",116.1,0
2016-05-11,"Leisure",119.85,0
2016-05-13,"Leisure",127.39,0
2016-05-13,"Leisure",127.39,0
2016-05-13,"Leisure",116.1,0
2016-05-13,"Leisure",116.1,0
2016-05-12,"Leisure",131.26,0
2016-05-12,"Leisure",80.75,0
2016-05-12,"Leisure",80.75,0
2016-05-12,"Leisure",80.75,0
2016-05-12,"Leisure",80.75,0
2016-05-11,"Leisure",100.3,0
2016-05-12,"Leisure",80.75,0
2016-05-12,"Leisure",80.75,0
2016-05-13,"Leisure",117.9,0
2016-05-13,"Leisure",117.9,0
2016-05-13,"Leisure",159.3,0
2016-05-14,"Leisure",186,0
2016-05-12,"Leisure",90.1,0
2016-05-12,"Leisure",109.65,0
2016-05-13,"Leisure",80.75,0
2016-05-13,"Leisure",80.75,0
2016-05-13,"Leisure",114.34,0
2016-05-12,"Leisure",135.15,0
2016-05-13,"Leisure",203.73,0
2016-05-11,"Leisure",182.75,0
2016-05-14,"Leisure",90,0
2016-05-13,"Leisure",80.75,0
2016-05-13,"Leisure",184.99,0
2016-05-13,"Leisure",149.4,0
2016-05-11,"Leisure",150.45,0
2016-05-13,"Leisure",121.5,0
2016-05-13,"Leisure",121.5,0
2016-05-13,"Leisure",126.9,0
2016-05-14,"Leisure",219.6,0
2016-05-13,"Leisure",116.1,0
2016-05-13,"Leisure",117.1,0
2016-05-13,"Leisure",116.1,0
2016-05-10,"Leisure",132.6,0
2016-05-15,"Weekend",90,0
2016-05-12,"Leisure",96.8,0
2016-05-16,"Weekend",68.53,0
2016-05-12,"Leisure",121,0
2016-05-13,"Leisure",150.45,0
2016-05-13,"Leisure",187.85,0
2016-05-14,"Leisure",126.9,0
2016-05-14,"Leisure",159.3,0
2016-05-13,"Leisure",126.9,0
2016-05-16,"Weekend",93,0
2016-05-16,"Weekend",65.14,0
2016-05-15,"Weekend",90,0
2016-05-16,"Weekend",74.14,0
2016-05-12,"Leisure",168.3,0
2016-05-16,"Weekend",129.5,0
2016-05-15,"Weekend",90,0
2016-05-15,"Weekend",90,0
2016-05-15,"Weekend",90,0
2016-05-16,"Weekend",89,0
2016-05-16,"Weekend",89,0
2016-05-15,"Weekend",90,0
2016-05-12,"Leisure",150.45,0
2016-05-13,"Leisure",126.9,0
2016-05-16,"Weekend",97,0
2016-05-15,"Weekend",90,0
2016-05-15,"Weekend",90,0
2016-05-16,"Weekend",78.8,0
2016-05-15,"Weekend",90,0
2016-05-15,"Weekend",90,0
2016-05-15,"Weekend",211,0
2016-05-15,"Weekend",90,0
2016-05-15,"Weekend",90,0
